msisdn,tower_id,call_type,dest_nr,call_duration_sec,start_time
3266879968918,1905,video,8331786918313,1745,2024-01-01 01:32:30.090781
4629047563381,30,voice,4866921422927,737,2024-01-01 01:33:36.223223
8008635787401,1398,voice,5442130244730,1451,2024-01-01 01:24:48.073003
8462269587507,878,video,7323824648142,1435,2024-01-01 01:24:12.291545
9536916994124,343,voice,7234132290572,228,2024-01-01 01:28:17.581493
6399696517781,1793,video,9726751005479,691,2024-01-01 01:30:07.345885
5939206744997,94,video,3840515009306,1125,2024-01-01 01:39:29.083969
0671784267522,1039,video,9995014887784,78,2024-01-01 01:27:53.413148
2702675722588,5,voice,6897412201363,1697,2024-01-01 01:25:25.687513
9692879488759,1358,voice,4616365702144,359,2024-01-01 01:37:57.505857
7850036974637,1543,video,8123261607289,30,2024-01-01 01:30:20.417382
9507610095739,1976,voice,9722316768324,1213,2024-01-01 01:34:50.282740
2000794828371,323,video,1083961824544,640,2024-01-01 01:37:45.342033
4217835281647,520,video,4150656358637,1424,2024-01-01 01:24:02.578876
8264743766220,1992,video,7742453267458,1326,2024-01-01 01:25:28.980414
4924739294669,226,video,8020003115435,1420,2024-01-01 01:32:56.947701
0177797429076,1748,voice,6453605781007,996,2024-01-01 01:30:59.944959
2829310434186,344,video,4108820396993,1268,2024-01-01 01:38:09.533100
4555206055977,1594,video,9594661806570,100,2024-01-01 01:32:25.338441
6497062366085,1311,voice,9080992403640,1755,2024-01-01 01:26:06.957350
9873190574859,266,video,1628546905080,1747,2024-01-01 01:26:43.227629
8289176175050,1133,video,7554191762712,1737,2024-01-01 01:24:42.510587
6393990992528,1354,video,0744088938991,42,2024-01-01 01:30:37.051011
5916870508051,632,voice,3206309788366,1227,2024-01-01 01:34:41.121451
8388666765958,419,video,0555240771741,691,2024-01-01 01:27:52.158275
0298316767378,103,video,3818747179254,173,2024-01-01 01:40:05.383618
1667943005383,1217,voice,2209916956049,1690,2024-01-01 01:29:09.715068
7508708882194,1528,voice,1721536326031,294,2024-01-01 01:37:36.519606
5819798922974,1132,video,9483042305929,980,2024-01-01 01:34:17.541699
5019415078477,647,voice,0647817164799,265,2024-01-01 01:33:51.114244
2841036746207,1442,video,5719813079542,318,2024-01-01 01:33:56.919773
1432399781348,393,voice,3440813300881,1077,2024-01-01 01:39:44.634212
2697296532076,713,voice,7353807340035,360,2024-01-01 01:37:59.859925
5397784681720,1581,voice,7748688072977,392,2024-01-01 01:38:39.280541
9717667406891,947,voice,6418385243619,1102,2024-01-01 01:25:23.922967
3881521452736,1965,voice,8417348545974,174,2024-01-01 01:38:07.235246
9720309908995,1692,video,0105100128927,1168,2024-01-01 01:38:20.845443
7837726796319,1363,voice,8161412872744,420,2024-01-01 01:27:44.357962
5006295969521,1503,voice,8818475529404,808,2024-01-01 01:28:12.237695
8946869954562,533,voice,1826249100076,1349,2024-01-01 01:27:16.749110
3023141420718,1870,video,7595536035870,894,2024-01-01 01:26:25.183927
7240224636607,1659,voice,0634493691879,1645,2024-01-01 01:28:00.790852
3482930871020,38,video,1510479999296,1539,2024-01-01 01:26:21.445721
1738320797075,1686,voice,7073262703281,1652,2024-01-01 01:38:35.177153
5900198522788,383,video,4801893084259,1407,2024-01-01 01:27:15.689909
1608590642215,1344,video,6431507280507,21,2024-01-01 01:37:19.014966
2021854501309,1629,voice,2192205277410,1063,2024-01-01 01:38:08.468811
0146557950465,162,video,8905033651842,1324,2024-01-01 01:29:19.198112
5100066560813,1145,voice,1576296248336,1790,2024-01-01 01:25:11.536299
8532478398361,1357,video,1099291216185,906,2024-01-01 01:29:17.610499
9596712766906,1123,video,0894741624504,1015,2024-01-01 01:26:35.282820
7342753131199,512,video,6373157634747,1722,2024-01-01 01:25:02.544024
2118617636508,1754,voice,9185410468960,678,2024-01-01 01:40:02.900416
3192881144385,571,voice,5934578332735,1784,2024-01-01 01:38:35.519955
8123960814463,444,voice,3153635490872,1296,2024-01-01 01:39:26.557265
9438569282279,1397,video,4905225348506,1498,2024-01-01 01:24:05.348917
7966764277445,673,voice,8883172934099,1193,2024-01-01 01:35:22.317452
5750576810681,1006,voice,8053231910572,426,2024-01-01 01:33:01.259051
7311020763042,1309,voice,4063052895707,850,2024-01-01 01:32:32.244876
1360873382753,1358,voice,6175032056761,470,2024-01-01 01:28:33.323036
0548592603873,1136,voice,2173838383883,1299,2024-01-01 01:35:01.641603
9607603698647,1532,video,1513294612441,1772,2024-01-01 01:31:17.919633
6806635320254,532,video,0697434979543,1628,2024-01-01 01:38:15.833950
2065718052453,322,video,6704100340005,756,2024-01-01 01:28:51.245962
8313796451303,548,voice,3999491486793,1296,2024-01-01 01:34:18.740240
1586820801755,717,voice,3608064512405,1476,2024-01-01 01:37:39.487703
5354856801328,1196,video,8585094623951,50,2024-01-01 01:24:25.452297
9146343431581,1029,voice,1132361310296,677,2024-01-01 01:37:50.189996
5458322763437,1042,video,6907192734888,184,2024-01-01 01:28:39.700323
1767918824271,542,voice,5270948197085,79,2024-01-01 01:37:08.656939
3872449200734,1444,video,1951627177739,674,2024-01-01 01:34:49.731766
8835462018205,749,video,4181669462766,29,2024-01-01 01:39:14.420090
3205920481437,1128,voice,0707626928273,1538,2024-01-01 01:25:04.163555
3362485430828,1049,voice,3419712433443,470,2024-01-01 01:33:31.133759
6267345531187,219,video,6932241606290,23,2024-01-01 01:26:36.945467
4061260074833,1675,voice,0353324704647,167,2024-01-01 01:39:59.123833
7287061000999,619,voice,3829887586071,1053,2024-01-01 01:34:14.294156
1174873244146,1143,video,6144831297052,565,2024-01-01 01:31:18.241660
9929905125502,274,video,9647164933994,1532,2024-01-01 01:28:38.717965
2386821742280,910,video,7601176597950,57,2024-01-01 01:34:02.184558
4395668596405,1970,voice,2903768203642,1132,2024-01-01 01:28:24.901417
3698148276085,246,voice,0934775925815,957,2024-01-01 01:33:42.468235
4622430326062,580,video,2596714209852,1759,2024-01-01 01:40:19.351762
5219138202850,1509,voice,4858721347848,1364,2024-01-01 01:32:10.787271
0339140325956,25,video,6808838979621,1295,2024-01-01 01:36:15.368594
8153745438605,986,voice,6366903699294,576,2024-01-01 01:38:10.691702
0091871061442,751,voice,1590253431507,1482,2024-01-01 01:26:52.011889
9169628794134,830,video,1986110009721,1233,2024-01-01 01:35:02.604104
0338979923205,1668,voice,6700672761248,997,2024-01-01 01:33:50.056750
9475533176161,80,video,3842096271907,1721,2024-01-01 01:33:40.523160
1311779489087,53,voice,3145979801074,1577,2024-01-01 01:36:10.085420
8382576944529,1134,voice,7605938606904,410,2024-01-01 01:35:13.295969
2871534406878,1387,voice,2429823726360,972,2024-01-01 01:35:49.004272
7191369876851,1347,video,8023500606319,1316,2024-01-01 01:39:17.586927
4620488035142,607,voice,5995241654669,1479,2024-01-01 01:30:28.368264
2312791978512,229,voice,9996530985542,1085,2024-01-01 01:35:45.064534
6968177103051,1605,voice,4050978711633,1224,2024-01-01 01:28:01.310714
9365905535926,1069,video,8640320517238,498,2024-01-01 01:31:32.631479
7470552320164,623,video,9567235079627,980,2024-01-01 01:36:52.512792
8088492772040,1178,video,6691466151698,1022,2024-01-01 01:33:34.133237
9063770611526,1286,voice,8796224455045,640,2024-01-01 01:25:20.643336
1596971687989,1135,voice,4364980716908,330,2024-01-01 01:33:53.609325
3442058567989,1648,video,9416576356850,503,2024-01-01 01:31:16.025986
9309194170080,589,video,9610015862130,1440,2024-01-01 01:30:01.018664
1944598230647,1447,video,3857895296016,1016,2024-01-01 01:26:50.637739
4609036642233,647,video,6650301343406,359,2024-01-01 01:39:14.384136
3949711392422,1048,voice,6328587301072,1168,2024-01-01 01:34:58.015017
9721428606481,1260,voice,8159489844138,1707,2024-01-01 01:29:42.756198
4752170237812,1953,voice,2575400364184,671,2024-01-01 01:29:57.812509
1476893481271,655,video,4877038223096,696,2024-01-01 01:25:55.904714
8281329892326,962,video,7275034678309,747,2024-01-01 01:33:21.516371
0472156534568,1386,voice,7917020474512,223,2024-01-01 01:34:16.825490
6508938133661,305,video,3477357615289,826,2024-01-01 01:25:32.008925
9597758252680,106,voice,7986855557983,903,2024-01-01 01:36:24.052916
1590390268189,1017,video,7378032383249,1274,2024-01-01 01:33:15.836836
1697050506802,1954,voice,2236206532783,1233,2024-01-01 01:29:09.296012
7542545590797,1330,video,6337690291813,11,2024-01-01 01:35:30.343247
9170800615451,1001,voice,0707626928273,292,2024-01-01 01:30:33.410017
3193086259817,1098,video,2254316919215,1468,2024-01-01 01:34:39.349853
1728796891931,88,video,2157097924384,1472,2024-01-01 01:28:15.591979
9118377851830,1843,voice,2531983452124,823,2024-01-01 01:35:12.415945
2593894771426,647,voice,0112554107382,374,2024-01-01 01:39:59.223965
6364545885681,217,voice,6169652855847,326,2024-01-01 01:34:51.695608
7149690217724,1359,video,3236560981317,390,2024-01-01 01:32:11.926307
9978128740149,423,video,2121041343737,1488,2024-01-01 01:35:01.888668
9749725340072,1435,video,6252900475899,1133,2024-01-01 01:35:59.463079
5130842276456,553,voice,8608625542525,786,2024-01-01 01:40:28.047450
1832190612529,1881,voice,2540631302732,1191,2024-01-01 01:25:11.002221
5153796579795,171,voice,6726609396793,585,2024-01-01 01:38:47.365683
4797324550434,889,voice,6349825612488,1088,2024-01-01 01:30:40.411049
7407722168332,424,voice,6074628510115,1330,2024-01-01 01:28:17.666000
7495546734230,592,voice,9537707606586,838,2024-01-01 01:31:55.311465
4825201192583,744,video,0775171096584,1510,2024-01-01 01:26:06.793906
9894476600664,976,video,5183534795123,1254,2024-01-01 01:35:54.456680
2110160217018,1002,voice,7591611470328,1155,2024-01-01 01:38:16.347448
2715264711107,1089,voice,2383175956661,1138,2024-01-01 01:30:49.566284
0525592470537,1184,voice,3386755855219,266,2024-01-01 01:29:19.776366
8217253579222,169,voice,0924766480095,578,2024-01-01 01:39:16.636162
4991922692569,205,voice,3306419685494,837,2024-01-01 01:24:18.343244
0154672402718,1055,video,1834024444275,1152,2024-01-01 01:33:10.842160
4954971383119,1135,video,1368842295579,1658,2024-01-01 01:24:26.604369
7691088491024,898,voice,7321916043538,624,2024-01-01 01:36:54.834473
0177169469886,1118,voice,5175155399164,1081,2024-01-01 01:35:57.217785
6491085162702,1013,video,2412657041028,690,2024-01-01 01:38:20.723153
1256123716221,1818,video,1390613882831,1457,2024-01-01 01:35:15.449279
8072194088203,1550,video,5826349544953,108,2024-01-01 01:39:57.956206
1685305314219,1208,video,5265926149897,546,2024-01-01 01:26:15.124570
5753534058645,35,video,1454621636016,1577,2024-01-01 01:36:04.646435
9323889452698,1347,video,7003081327982,1241,2024-01-01 01:33:52.790032
4623619014939,738,voice,5011151271073,383,2024-01-01 01:38:11.639181
7596620476781,1785,voice,3127331561040,1793,2024-01-01 01:36:52.946794
8166620453840,1354,video,4276694616778,1717,2024-01-01 01:24:04.162330
3084560109985,1197,video,6487626840065,845,2024-01-01 01:28:45.194591
6260832234127,1626,voice,3376885100262,1504,2024-01-01 01:38:50.531777
1409651271221,37,video,8658185016269,1170,2024-01-01 01:27:49.497403
7736684994456,443,voice,1132034396159,1722,2024-01-01 01:39:52.572621
1228890014593,261,video,9366614124469,1295,2024-01-01 01:25:41.126616
6956184768006,1429,video,9056046417235,1374,2024-01-01 01:33:23.650436
1968188840684,840,video,6217174921108,903,2024-01-01 01:25:39.180583
3897539391051,72,video,6886192946805,1662,2024-01-01 01:34:27.916046
4766064329159,799,video,5354745348858,1790,2024-01-01 01:31:11.758511
6229760221904,73,video,7120725028248,359,2024-01-01 01:35:57.563365
4694031997322,244,video,6864858424325,884,2024-01-01 01:36:06.021581
9993864683090,273,voice,5703419979932,975,2024-01-01 01:36:02.867387
2538024468676,778,video,5143242387363,1655,2024-01-01 01:34:42.862422
9773312541084,618,video,9708199746416,1411,2024-01-01 01:36:56.894101
6974089135423,1226,voice,0124342505423,901,2024-01-01 01:27:51.306442
4014818538709,501,voice,3546659566519,288,2024-01-01 01:37:07.452727
3467032185839,177,voice,0866831369503,376,2024-01-01 01:37:09.452800
5177237275733,612,voice,8818124671676,1235,2024-01-01 01:33:56.648446
4774017632105,44,voice,8500975957158,862,2024-01-01 01:27:27.051892
3210368495056,212,video,3744329482906,1532,2024-01-01 01:26:19.788411
1225668576187,629,voice,7405745220208,872,2024-01-01 01:25:35.944452
0313569654307,1484,voice,8790390575320,601,2024-01-01 01:25:11.698228
4457676757071,649,video,1680793412821,1582,2024-01-01 01:25:02.453880
9368499465604,968,voice,1973272405178,678,2024-01-01 01:32:15.664291
3489678071181,1155,video,4314462777675,250,2024-01-01 01:29:34.028699
2683788233530,101,voice,3670396766992,1242,2024-01-01 01:38:24.604245
7188319550022,659,video,5788350307538,923,2024-01-01 01:33:11.756208
2562377207011,1558,voice,1393066574816,642,2024-01-01 01:25:50.539406
0579545226037,790,voice,0518649704868,874,2024-01-01 01:36:58.540227
7207523998527,1118,voice,0451142718391,851,2024-01-01 01:26:57.565652
0568409322633,320,voice,1988739442553,336,2024-01-01 01:25:45.726639
4445943085276,47,voice,9335664553317,443,2024-01-01 01:28:53.767335
9905134180484,1276,voice,6296191020310,1081,2024-01-01 01:28:40.025129
0857765201300,1231,voice,9456620105551,57,2024-01-01 01:27:43.936644
0165656775976,972,video,6813774117738,1633,2024-01-01 01:32:04.730044
4176442558536,1432,voice,8292823197547,1724,2024-01-01 01:33:48.349825
8847295063971,112,video,1968505865152,862,2024-01-01 01:31:47.563428
9959987548439,1667,video,1789695381929,755,2024-01-01 01:27:20.688389
2731084445271,1643,video,4055342807574,1026,2024-01-01 01:40:28.422881
2137670856273,435,video,5911623223361,1788,2024-01-01 01:27:15.636938
4779545504646,1870,voice,9888988184791,374,2024-01-01 01:37:09.855165
1945734027481,1353,voice,4288686471224,378,2024-01-01 01:27:03.104516
5699525894877,311,voice,5658674628856,895,2024-01-01 01:34:53.634069
3745874834225,1386,voice,6169849472958,1644,2024-01-01 01:35:59.982453
7828618976388,1688,voice,9919906892600,818,2024-01-01 01:40:08.061486
7491740646546,1692,video,8389707474286,1784,2024-01-01 01:35:20.911303
7767361843092,1430,video,4050978711633,623,2024-01-01 01:27:05.619413
2190508032081,1927,voice,0472003060577,1268,2024-01-01 01:31:26.286417
8732167753587,493,voice,6356206869693,169,2024-01-01 01:29:11.381353
1305892258997,1274,video,6139978850118,747,2024-01-01 01:35:44.683361
2643685217306,82,video,5952301107537,108,2024-01-01 01:30:53.611581
1071390732657,1582,voice,4109969360293,1369,2024-01-01 01:27:56.003329
1057272810092,1424,video,8619495109668,1244,2024-01-01 01:30:45.955525
5367327682273,855,video,0716802454343,1369,2024-01-01 01:27:40.889198
1090770800833,256,video,6232701429660,494,2024-01-01 01:25:25.019248
6748951619600,678,video,9123951491873,1613,2024-01-01 01:35:58.550001
9601325914146,1149,video,5292271113751,1565,2024-01-01 01:29:19.209327
6514186102911,1956,voice,9435770087276,1075,2024-01-01 01:24:53.253139
3264259028166,1846,voice,5205162953231,1166,2024-01-01 01:30:12.580247
4169429164649,492,voice,9264127476094,1733,2024-01-01 01:27:15.970117
3469234234097,1727,voice,3116684188916,1755,2024-01-01 01:37:48.119112
0397369802040,1149,voice,8549150489593,1191,2024-01-01 01:38:42.509700
2127555886181,975,video,8949361855792,333,2024-01-01 01:29:45.009462
2198828966630,1498,video,8723598691738,1223,2024-01-01 01:34:11.993155
0887615226761,570,voice,6284920407379,731,2024-01-01 01:24:13.450991
0993423628460,506,voice,1268005915139,1740,2024-01-01 01:24:44.185227
4288594942468,996,video,1502056157132,704,2024-01-01 01:29:14.269758
6311713786831,505,video,6959278062455,438,2024-01-01 01:36:16.299069
8591139779867,1318,video,2068172247693,1585,2024-01-01 01:23:54.948613
2807528930349,307,video,5352853195028,675,2024-01-01 01:28:11.414695
5976091366173,794,video,2889217315930,1144,2024-01-01 01:35:22.318922
7952191682570,1266,video,0117461224444,1391,2024-01-01 01:38:09.051406
0482819299626,1533,voice,8245255566405,87,2024-01-01 01:26:12.415577
2404021280925,315,video,6600547621062,1044,2024-01-01 01:32:17.749505
2289579196418,873,voice,0380120940577,607,2024-01-01 01:32:12.236544
5139529923542,907,video,9737782298309,994,2024-01-01 01:24:16.415388
4369917569341,633,voice,5781435929967,573,2024-01-01 01:39:28.264520
5820135148081,1507,video,2637353786805,1575,2024-01-01 01:27:24.667621
5187109857060,1127,voice,6168534366471,182,2024-01-01 01:37:13.591769
3776667682607,820,video,8543365889095,1112,2024-01-01 01:30:03.992115
6893817205292,1025,video,4710623293730,1075,2024-01-01 01:34:15.016423
6412770343759,719,video,9174396992538,192,2024-01-01 01:37:59.706636
7540344048218,1542,voice,2890907162267,973,2024-01-01 01:33:25.529521
2823175000895,984,video,2122392612762,1626,2024-01-01 01:27:48.091189
9126188751444,1688,voice,4419387526401,1617,2024-01-01 01:33:47.364536
0891170716642,1463,video,6658948848242,1307,2024-01-01 01:37:08.854564
3490702589939,1588,voice,6406655130145,277,2024-01-01 01:35:44.708349
8602604851517,1603,voice,4863292422248,1118,2024-01-01 01:33:25.016310
1590403316979,1088,voice,9733888894231,108,2024-01-01 01:29:35.197033
8139142337489,1666,voice,3029447867871,757,2024-01-01 01:37:08.075582
6051881043125,1885,voice,3937538182277,1043,2024-01-01 01:29:25.283119
4099601726032,993,video,7942895917782,1430,2024-01-01 01:33:18.687800
4563630790377,508,video,8327016413806,1376,2024-01-01 01:33:04.452436
7307760822328,857,video,8129093476453,378,2024-01-01 01:38:38.330141
4200418463323,1120,video,1669388049905,534,2024-01-01 01:33:58.485738
6203650314417,584,voice,2492227136708,1330,2024-01-01 01:30:16.793698
2035355303877,1479,video,4961422592291,877,2024-01-01 01:26:01.269499
2869800143064,1057,video,8110721722816,213,2024-01-01 01:30:09.137215
0027979255337,537,voice,2567473079018,9,2024-01-01 01:31:02.666463
7942957340868,1061,video,6365931640609,1127,2024-01-01 01:32:04.040677
6902632505462,1819,video,9164607241093,115,2024-01-01 01:27:33.821140
9652183994480,1653,voice,7036657646542,1530,2024-01-01 01:35:40.042912
8992514825167,530,video,2446364450370,1693,2024-01-01 01:38:11.738675
9717419847237,1334,video,5193645003298,714,2024-01-01 01:36:25.532811
7128397946772,1446,video,4778736919543,449,2024-01-01 01:24:11.900567
6601941969002,500,video,7051381385026,288,2024-01-01 01:39:49.521255
1792238886955,1769,video,8422553713174,149,2024-01-01 01:30:09.116361
9840832203219,753,video,0278823194174,1177,2024-01-01 01:32:34.556105
2605109634445,1221,voice,3812702451249,1737,2024-01-01 01:34:42.438946
7605264222940,262,video,6953274133552,877,2024-01-01 01:31:29.341524
7966181610884,104,voice,5612792757445,125,2024-01-01 01:36:38.943759
5928889691551,486,video,5017241076191,1483,2024-01-01 01:37:06.516405
4385908699575,952,voice,2525030974235,830,2024-01-01 01:33:51.265243
5904318828961,759,voice,1706715604922,895,2024-01-01 01:23:46.085962
8823442346726,1497,voice,4778502052450,1031,2024-01-01 01:33:41.492087
6347824763721,1812,voice,7164339074895,1199,2024-01-01 01:25:50.336381
7269241287346,828,video,1014736992265,350,2024-01-01 01:33:25.659384
0614007535861,488,voice,5373830787150,844,2024-01-01 01:34:13.544261
2185327579328,707,video,4774682452262,940,2024-01-01 01:23:50.665400
8772859936617,607,voice,1467870216018,54,2024-01-01 01:36:43.703946
6627865599849,1036,video,1549689693208,1663,2024-01-01 01:36:05.343255
3780398087748,1748,video,9767832124074,446,2024-01-01 01:24:49.588428
8509958295944,1692,video,7853175523672,1149,2024-01-01 01:24:13.649381
0670673683287,1313,video,7398229850593,1001,2024-01-01 01:38:59.493077
9851141875645,480,voice,4254819995134,1075,2024-01-01 01:37:17.437321
5309136817155,750,voice,1330024619288,84,2024-01-01 01:32:25.052978
0186166398610,1252,voice,8123388622510,1444,2024-01-01 01:27:39.058473
5487069199659,819,video,7110266082636,1113,2024-01-01 01:38:07.774144
8442765233407,1502,voice,5886004385243,1386,2024-01-01 01:35:42.477517
5118710422648,561,voice,4321377603817,1796,2024-01-01 01:27:22.913585
5433717642353,503,voice,1929804296127,118,2024-01-01 01:39:58.192905
8914391517799,1413,video,8024130320307,1386,2024-01-01 01:24:57.999116
4413057516093,1596,voice,9778923654610,820,2024-01-01 01:40:00.899838
1289941654356,653,voice,1150511910681,610,2024-01-01 01:28:29.083060
9786887518685,1745,voice,4979493017952,1777,2024-01-01 01:39:29.809096
8473427135135,430,voice,7317689334551,1620,2024-01-01 01:39:20.320222
3446422936341,1237,voice,4228190435772,892,2024-01-01 01:35:14.150674
3175081154905,275,video,3236204677515,1574,2024-01-01 01:39:18.458225
2065882302563,1424,voice,7691289047578,725,2024-01-01 01:36:14.021018
2462214611609,1593,video,3806307967274,1794,2024-01-01 01:37:13.397746
4115975148521,202,voice,5522876797296,277,2024-01-01 01:27:56.315040
5018378980911,1627,voice,5787373535121,1247,2024-01-01 01:39:31.614345
3308297618073,1885,video,8535480892091,1047,2024-01-01 01:30:01.805365
4745682449768,121,video,5015328700173,204,2024-01-01 01:33:47.805019
0758452974825,1434,video,1895327275403,1533,2024-01-01 01:26:13.109314
0121194521761,1884,video,3795008009033,890,2024-01-01 01:28:23.207340
5328329728381,1141,video,2516072645760,118,2024-01-01 01:31:54.132330
3782156422374,1404,video,1045991685409,137,2024-01-01 01:33:34.972393
1279296379581,1481,video,1201886339275,1484,2024-01-01 01:39:47.335835
6842669463032,1967,voice,7082381213444,634,2024-01-01 01:33:00.772738
9056436365387,810,voice,9563290047162,1442,2024-01-01 01:29:53.243350
3277754783800,1229,voice,0608427880547,923,2024-01-01 01:39:50.666050
4255550210085,63,video,2482068696801,14,2024-01-01 01:34:45.674677
8766091725492,1140,video,7415744395379,857,2024-01-01 01:35:56.809740
2451453929259,1171,video,2938988081607,373,2024-01-01 01:24:32.160897
5605177455516,1602,voice,0809905480922,1118,2024-01-01 01:25:22.827771
9051556062552,1685,voice,9245329893882,1785,2024-01-01 01:26:40.870879
9702770716290,203,voice,2639997080002,267,2024-01-01 01:30:39.366776
0195812862091,1971,video,4232824144601,1202,2024-01-01 01:36:20.200466
4184301552470,1034,video,8563709410659,990,2024-01-01 01:28:10.219829
9603115049784,1521,video,1124302042405,16,2024-01-01 01:28:06.673623
8956793744683,1711,video,0848844816424,595,2024-01-01 01:39:54.639911
0361642739438,1662,video,7137600797589,1774,2024-01-01 01:39:05.246766
9498188131701,1807,video,2177205165599,1472,2024-01-01 01:36:55.380168
0923346788408,299,video,4865721642129,516,2024-01-01 01:28:00.955688
0924741721278,604,voice,4622846934122,706,2024-01-01 01:33:19.643579
6853323161766,414,video,3396588998881,1227,2024-01-01 01:28:35.458137
5592487268205,120,voice,7202890052849,1628,2024-01-01 01:32:18.069459
4835060317820,909,voice,0878975646759,32,2024-01-01 01:34:43.303968
9544623337328,1739,video,4335198501053,968,2024-01-01 01:30:37.362155
5133330676479,1060,video,5242470487979,793,2024-01-01 01:38:54.018043
6532744596641,1338,voice,3644519113455,1772,2024-01-01 01:35:16.511661
5787533652947,1463,video,3154316235323,296,2024-01-01 01:38:00.497710
7146555371798,1571,voice,1808405565490,836,2024-01-01 01:35:51.542944
3557364687480,1443,voice,5555056881254,349,2024-01-01 01:27:53.673616
0121111578452,50,video,9669559747778,523,2024-01-01 01:37:22.625165
2160902920263,13,voice,7090886397479,94,2024-01-01 01:26:20.158442
7179937456276,810,voice,1317945652989,592,2024-01-01 01:36:27.621294
1366242932981,1531,video,1098622457456,1290,2024-01-01 01:38:51.891738
9920828829504,1011,voice,3447958487137,1777,2024-01-01 01:35:45.827697
3850171080953,382,video,6775326642158,1449,2024-01-01 01:30:34.820215
8040148628536,1490,video,5438697659499,337,2024-01-01 01:40:18.612098
3340937257177,1645,voice,8383236873220,194,2024-01-01 01:32:46.454590
5368052569912,582,video,6570754023185,1649,2024-01-01 01:38:54.859363
2587961731775,307,voice,8529593144532,1777,2024-01-01 01:25:52.542364
2759679744090,1331,video,3716715231697,256,2024-01-01 01:25:06.861107
9258445383668,1482,voice,6327358975144,885,2024-01-01 01:38:07.747403
2327401754908,815,voice,6063247047709,748,2024-01-01 01:39:46.528613
4183562389241,1286,video,6799770108436,804,2024-01-01 01:26:27.562451
9198284910077,1973,voice,6211493549214,787,2024-01-01 01:37:57.701656
2228601473388,1051,video,4443702823324,1008,2024-01-01 01:28:18.906278
3608526517738,1311,voice,9461790769790,1276,2024-01-01 01:38:08.009869
5370597523357,349,voice,9709032451937,617,2024-01-01 01:31:12.232233
9083371448978,551,voice,3236976764222,977,2024-01-01 01:38:00.969596
3446422936341,425,voice,8945544956601,73,2024-01-01 01:27:49.340801
4145932771008,513,video,2427998349902,1637,2024-01-01 01:32:14.512215
6324170983506,575,video,6124441081457,1381,2024-01-01 01:36:22.500781
5403920506113,1849,voice,2356639421470,678,2024-01-01 01:37:11.254334
5328947755016,864,voice,5248879207140,1067,2024-01-01 01:23:48.412783
9971130189914,381,video,6784767636291,1136,2024-01-01 01:31:57.906768
4784474889452,588,video,0854883213231,1490,2024-01-01 01:27:03.224626
1811046667230,863,video,1287557927959,234,2024-01-01 01:37:46.014747
2910432940626,1134,voice,1579236224979,1685,2024-01-01 01:40:02.812593
0239523479142,1486,video,7945481403172,265,2024-01-01 01:30:32.599667
2094094538363,729,video,5814272412195,935,2024-01-01 01:23:56.437209
2756914339595,1881,voice,5077552638433,1302,2024-01-01 01:28:13.207931
2451231400046,1444,video,1480124169802,130,2024-01-01 01:25:15.579862
7692268982834,177,voice,9678539132459,676,2024-01-01 01:27:47.645169
0062672214832,1947,video,1155647645296,315,2024-01-01 01:35:38.961487
6797847808050,254,video,0814674799253,266,2024-01-01 01:38:05.933694
3720863756692,1897,voice,9580773551437,1482,2024-01-01 01:33:21.029601
1334289224019,1144,voice,0316333361047,428,2024-01-01 01:31:14.666302
8096572838798,1223,video,7175142979355,363,2024-01-01 01:37:05.921599
9612443575268,1282,video,2335486954454,374,2024-01-01 01:24:49.130549
9862531796098,1647,voice,3919927098629,1385,2024-01-01 01:33:29.490075
8667472490244,606,voice,8951733241805,1237,2024-01-01 01:36:27.003515
2045258675578,1104,video,9027255144698,1171,2024-01-01 01:27:15.885397
3338106743794,377,voice,4373836144011,1593,2024-01-01 01:33:52.085062
1058746741480,796,voice,6913325562703,429,2024-01-01 01:30:14.227502
0599322126743,1217,video,6005614018504,1358,2024-01-01 01:37:02.595940
4866417461320,448,video,7442537467399,1105,2024-01-01 01:31:41.804061
2857396776395,1472,video,6467876829798,502,2024-01-01 01:24:54.432267
4647010391237,914,video,0390458910174,951,2024-01-01 01:32:53.222021
4182928083206,1746,voice,9495763596605,890,2024-01-01 01:36:06.909293
5698364939038,1817,voice,6403911416678,1189,2024-01-01 01:33:01.476243
5628354170698,1741,voice,9750075841111,1311,2024-01-01 01:27:33.778905
4362878106837,1938,voice,3917169114941,1784,2024-01-01 01:36:21.550112
4479661744551,474,video,6866021796665,480,2024-01-01 01:38:01.567330
9874297811719,1614,voice,5638952154864,1362,2024-01-01 01:30:39.460942
8172580109090,697,voice,6248550398200,1468,2024-01-01 01:31:49.843803
4074014492802,1441,voice,9453261113740,973,2024-01-01 01:33:36.334186
0545784547250,1473,video,4801282058434,1130,2024-01-01 01:36:25.014247
4579591359229,1935,video,8478454398869,325,2024-01-01 01:24:17.333854
7117592574975,1408,video,5897122384981,1237,2024-01-01 01:24:15.309953
9836167448700,907,voice,4750622549264,1702,2024-01-01 01:25:24.776115
3393852891645,413,video,2550463535140,1747,2024-01-01 01:37:50.271152
1513005407440,867,video,1830790449329,8,2024-01-01 01:27:34.955872
5924384735939,1758,voice,8929246243176,1650,2024-01-01 01:26:52.958104
4905342382697,1077,video,0263498079512,220,2024-01-01 01:35:16.300907
7031911839675,1746,video,8978882752934,1446,2024-01-01 01:39:08.409915
8298597402290,735,voice,3985293325545,1546,2024-01-01 01:36:47.861158
